url;fornecedor;nome;preco;descricao;dimensoes;fotos
https://premolidistribuidora.com.br/produto/retratil-1-90-guatemala-bege-luxo-encosto-almofadas-solta-imagens-meramente-ilustrativas/;Premoli;Retrátil 1.90 Guatemala Bi-Partido Encosto Almofadas Solta Cor Bege Premoli;R$ 1.539,99;Tocador de vídeo 00:00 00:00 as cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 189 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Não e bipartido Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 189 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/83c144b65f2d.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/dc4ad744444c.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/e8d1231eed57.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/bdaad7529629.jpeg
https://premolidistribuidora.com.br/produto/sofa-concept-bahia-chaise-cor-caramelo-inca/;Premoli;Sofa Concept Bahia Chaise Espuma D28 Cor Caramelo INCA;R$ 1.399,99;Tocador de vídeo 00:00 00:00 Chaise PARTE QUADRADA Comprimento :1,30 Profundidade:0,66 Altura :0,80 PARTE CHAISE Comprimento :1,20 Altura:0,80 Largura :0,62;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/98964233ac4f.png|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/808eef272ab4.png|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/f00b5603d142.jpeg
https://premolidistribuidora.com.br/produto/sofa-de-canto-lara-mola-bonnel-3-pecas-cinza/;Premoli;Sofá de Canto Lara Mola Bonnel 3 Peças grafite Comprimento módulo 245X245;R$ 3.999,99;Tocador de vídeo 00:00 00:00 Sofá de canto Número de lugares 5 Tipo de Estofado Canto (em L) Tipo de Pés Fixo Extensível Não Revestimento Tecido Boucle Tipo de Assento Fixo Tipo de Encosto Fixo. MEDIDAS Comprimento módulo 245×245;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/905a990b100b.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/d34355ed7d88.jpeg
https://premolidistribuidora.com.br/produto/sofa-de-canto-lara-mola-bonnel-3-pecas-cinza-comprimento-modulo-245x245/;Premoli;Sofá de Canto Lara Mola Bonnel 3 Peças Cinza Comprimento módulo 245X245;R$ 3.999,99;Tocador de vídeo 00:00 00:00 Sofá de canto Número de lugares 5 Tipo de Estofado Canto (em L) Tipo de Pés Fixo Extensível Não Revestimento Tecido Boucle Tipo de Assento Fixo Tipo de Encosto Fixo. MEDIDAS Comprimento módulo 245×245;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/e4c3f5e0a7f5.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/ad1bf8b80cfb.jpeg
https://premolidistribuidora.com.br/produto/sofa-de-canto-vivace-04-pecas-cor-bege/;Premoli;Sofá de Canto Vivace C/ Chaise Mola Bonnel Tecido Linho 4 Peças Bege;R$ 4.860,00;Sofá de canto Número de lugares 5 Tipo de Estofado Canto (em L) Tipo de Pés Fixo Extensível Não Revestimento Tecido Boucle Tipo de Assento Fixo Tipo de Encosto Fixo. MEDIDAS Comprimento módulo 314X232 02 LG 1,20 metros Comprimento módulo canto 1,10X1,10 metros Comprimento módulo sheese 1.68 metros Largura 90cm Acento Altura de ambos 0,87;Largura: 90cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/dc91a4f4cc3e.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/680570241b80.jpeg
https://premolidistribuidora.com.br/produto/sofa-de-canto-vivace-04-pecas-cor-cinza/;Premoli;Sofá de Canto Vivace C/ Chaise Mola Bonnel Tecido Linho 4 Peças Cinza Claro;R$ 4.860,00;Sofá de canto Número de lugares 5 Tipo de Estofado Canto (em L) Tipo de Pés Fixo Extensível Não Revestimento Tecido Boucle Tipo de Assento Fixo Tipo de Encosto MEDIDAS Comprimento módulo 314X232 02 LG 1,20 metros Comprimento módulo canto 1,10X1,10 metros Comprimento módulo sheese 1.68 metros Largura 90cm Acento Altura de ambos 0,87 Tocador de vídeo 00:00 00:00;Largura: 90cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/5defc3a285b4.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/1ec0dd5c9eee.jpeg
https://premolidistribuidora.com.br/produto/sofa-fa-2-lugares-em-tecido-de-linho-bege-c-design-contemporaneo-e-pes-de-madeira/;Premoli;Sofá FÃ 2 Lugares Em Tecido De Linho Bege C/ Design Contemporâneo e Pés De Madeira;R$ 1.599,99;2 lugares ATENÇÃO: A TONALIDADE E O TIPO DO TECIDO PODEM VARIAR DE ACORDO COM O LOTE, FOTO MERAMENTE ILUSTRATIVA. OBSERVAÇÃO: NÃO HÁ GARANTIA PARA O TECIDO. Largura 130 Altura. 94 Profundidade 71 Acento. 60 Espuma d 28 Fibra nas almofadas Tecido linho Pé em Madeira maciça Tocador de vídeo 00:00 00:00;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/d8c610d08b8f.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/6bc739c73092.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/284efd8aa362.jpeg
https://premolidistribuidora.com.br/produto/sofa-grecia-retratil-e-reclinavel-bi-partido-2-00-cor-cappuccino-tecido-mola-bonnel-helicoidal/;Premoli;Sofá Grecía Retrátil e Reclinável Bi-Partido 2.00 Cor Cappuccino Tecido Mola: Bonnel Hélicoidal;R$ 2.600,00;Obs: Pode Existir Variação tonalidade GRÉCIA O estofado Grécia possui uma combinação exclusiva de espumas especiais, com a funcionalidade de assentos retráteis e encostos móveis. É um retrátil que veio para ocupar espaços mistos e atender a necessidade dos consumidores que buscam por um produto funcional, confortável e bonito ao mesmo tempo. 85cm 2.00 Largura Espuma do Assento: D28 Espuma do Braço: 30HR Mola: Bonnel Hélicoidal Almofada: Fibra Siliconizada Pés: Pastico DCORE ESTOFADOS Tocador de vídeo 00:00 00:00;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/6c51f3a703cc.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/7770966fc161.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/e19afa357a73.jpeg
https://premolidistribuidora.com.br/produto/sofa-grecia-retratil-e-reclinavel-bi-partido-2-00-cor-cinza-mola-bonnel-helicoidal/;Premoli;Sofá Grecía Retrátil e Reclinável Bi-Partido 2.00 Cor Grafite Mola: Bonnel Hélicoidal;R$ 2.600,00;GRÉCIA O estofado Grécia possui uma combinação exclusiva de espumas especiais, com a funcionalidade de assentos retráteis e encostos móveis. É um retrátil que veio para ocupar espaços mistos e atender a necessidade dos consumidores que buscam por um produto funcional, confortável e bonito ao mesmo tempo. 85cm 2.00 Largura Espuma do Assento: D28 Espuma do Braço: 30HR Mola: Bonnel Hélicoidal Almofada: Fibra Siliconizada Pés: Pastico DCORE ESTOFADOS Tocador de vídeo 00:00 00:00;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/c1e7002ce0dd.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/b08732dfc12e.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/02022dd6565d.jpeg
https://premolidistribuidora.com.br/produto/sofa-madri-almofadas-soltas-cor-marrom-variacao-de-tonalidade/;Premoli;Sofa Madri Almofadas Soltas Cor Marrom Variação de tonalidade;R$ 1.140,00;Tocador de vídeo 00:00 00:00 O sofa pop canto e fabricado com madeira de eucalipito Espuma d 28 altura 79 profudidade do assento 45 comprimento 179×148;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/2375892ed153.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/9a0a01f7883d.jpeg
https://premolidistribuidora.com.br/produto/sofa-montreal-1-60-revestimento-tecido-linho-cinza-braco-couro-sintetico/;Premoli;Sofá Montreal 1.60 Revestimento: Tecido Veludo Cinza / Braço Couro sintético;R$ 1.599,99;Tocador de vídeo 00:00 00:00 O Sofá é a escolha perfeita para quem busca um equilíbrio entre conforto e elegância em um espaço compacto. Com medidas de este sofá se destaca pelo design e pela qualidade de seus materiais. O sofá é revestido em tecido sintético PU na cor Marrom, com um acabamento em Veludo Cinza que proporciona um toque de sofisticação e aconchego. O sofá é fabricado com madeira de reflorestamento tratada, especificamente eucalipto. Já os pés são de madeira na cor castanho, com acabamento elegante que complementa o visual geral do móvel. O sofá possui assento e encosto fixos, garantindo uma estrutura sólida e sem movimento. A espuma utilizada é a D-28, conhecida por sua durabilidade e conforto. O assento é fixo, que garante um suporte firme e duradouro. Ele é equipado com molas espirais e percintas elásticas, além de uma manta acrílica que oferece um conforto extra. Este assento é projetado para suportar até 80 kg, garantindo robustez e estabilidade. O encosto é fixo e conta com percintas elásticas que sustentam almofadas soltas preenchidas com 100% fibra siliconada, proporcionando um apoio macio e confortável para as costas. Além do mais, as almofadas do encosto do sofá são adornadas com uma fita em sintético PU que segue a mesma tonalidade do revestimento, na cor Marrom. Este detalhe não apenas realça o design do sofá, mas também oferece uma finalização elegante e refinada. Os braços do sofá são preenchidos com espuma D-23, o que proporciona um suporte confortável e equilibrado. A estrutura dos braços complementa o design do sofá, oferecendo uma superfície acolhedora para descansar os braços. Para garantir a durabilidade e resistência, os pontos de tensão do sofá são fixados com grampos galvanizados antiferrugem ou aparafusados, garantindo que o móvel mantenha sua integridade ao longo do tempo. A combinação desses materiais assegura um suporte ergonômico, ideal para relaxar após um longo dia. Invista no conforto e na sofisticação que você merece, o Sofá Valença está esperando por você!” Dimensões do Produto: Altura Total: 95 cm Largura Total: 1.60 cm Profundidade Total: 80 cm Peso: kg Outras Medidas: Altura do Assento ao Chão: 50 cm Largura do Braço: 12 cm Profundidade do assento sem almofada: 65 cm Profundidade do assento com almofada: 50 cm Especificações do Produto: Estrutura: Madeira Eucalipto Reflorestada Espuma do Encosto: D-28 Percintas Elásticas Espuma do Assento: D-28 Molas com Percintas Elásticas Espuma do Braço: D-23 Revestimento: Veludo Tecido VELUDO Possui Pés: Sim Tipo de Pés: Madeira Peso Suportado: Até 80 Kg por assento Quantidade de Assentos: 2 Assentos Tipo de Encosto: Fixo com Almofadas Soltas Tipo de Assento: Fixo É retrátil: Não É reclinável: Não Diferenciais: Design moderno Complexidade da Montagem: Baixo Montagem: Produto vai montado, apenas rosquear os pés;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/d0a3736d3f2a.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/ef0bc347ac57.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/254673c18de5.jpeg
https://premolidistribuidora.com.br/produto/sofa-pop-bela-2-lugares-cor-cinza-claro-almofadas-soltas-pes-em-madeira/;Premoli;Sofa Pop Bela 2 / Lugares Cor Cinza Claro – almofadas soltas Pés em Madeira Variação de tonalidade;R$ 479,99;Tocador de vídeo 00:00 00:00;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/a0bd5eed61f6.jpeg
https://premolidistribuidora.com.br/produto/sofa-pop-bela-2-lugares-suede-cor-marrom-almofadas-soltas-pes-em-madeira/;Premoli;Sofa Pop Bela 2 / Lugares Cor Marrom – almofadas soltas Pés em Madeira Variação de tonalidade;R$ 479,99;Tocador de vídeo 00:00 00:00 Obs: Pode Existir Variação tonalidade Pès de Madeira O Sofa pop e fabricado com madeira de eucalipitus Espuma d 28 2 lugares Comprimento 134 Altura. 88 Largura. 73 Profundidade do acento 56;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/fc15981d184e.jpeg
https://premolidistribuidora.com.br/produto/sofa-pop-bela-2-lugares-veludo-cor-cinza-claro-almofadas-soltas-pes-em-madeira/;Premoli;Sofa Pop Bela 2 / Lugares Veludo Cor Cinza Escuro almofadas soltas Pés em Madeira;R$ 479,99;Tocador de vídeo 00:00 00:00 Descrição Pode Existir Variação Pès de Madeira O Sofa pop e fabricado com madeira de eucalipitus Espuma d 28 2 lugares Comprimento 134 Altura. 88 Largura. 73 Profundidade do acento 56;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/10690300ec61.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/7d7da61e1a9d.jpeg
https://premolidistribuidora.com.br/produto/sofa-pop-bela-2-3-lugares-suede-cor-cinza-claro-almofadas-soltas-pes-em-madeira/;Premoli;Sofa Pop Bela 2 /3 Lugares Cor Cinza Claro – Almofadas soltas Pés em Madeira Variação de Tonalidade;R$ 1.080,00;Obs: Pode Existir Variação tonalidade Pès de Madeira O Sofa pop e fabricado com madeira de eucalipitus Espuma d 28 3 lugares Tocador de vídeo 00:00 00:00 Comprimento 170 Altura. 88 Largura. 73 Profundidade do acento 56 2 lugares Comprimento 134 Altura. 88 Largura. 73 Profundidade do acento 56;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/585a79ab8f4f.jpeg
https://premolidistribuidora.com.br/produto/sofa-pop-bela-2-3-lugares-suede-cor-marrom-almofadas-soltas-pes-em-madeira/;Premoli;Sofa Pop Bela 2 /3 Lugares Cor Marrom – almofadas soltas Pés em Madeira Variação de Tonalidade;R$ 1.080,00;Tocador de vídeo 00:00 00:00 Obs: Pode Existir Variação tonalidade Pès de Madeira O Sofa pop e fabricado com madeira de eucalipitus Espuma d 28 3 lugares Comprimento 170 Altura. 88 Largura. 73 Profundidade do acento 56 2 lugares Comprimento 134 Altura. 88 Largura. 73 Profundidade do acento 56;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/0b274b21db7e.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/9e66f75dec89.jpeg
https://premolidistribuidora.com.br/produto/sofa-pop-bela-3-lugares-suede-cor-cinza-claro-almofadas-soltas-pes-em-madeira/;Premoli;Sofa Pop Bela 3 / Lugares Cor Cinza Claro – almofadas soltas Pés em Madeira Variação de tonalidade;R$ 699,99;Obs: Pode Existir Variação tonalidade Pès de Madeira O Sofa pop e fabricado com madeira de eucalipitus Espuma d 28 3 lugares Comprimento 170 Altura. 88 Largura. 73 Profundidade do acento 56 Tocador de vídeo 00:00 00:00;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/5a12afbafbfe.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/118345e7637a.jpeg
https://premolidistribuidora.com.br/produto/sofa-pop-bela-3-lugares-suede-cor-marrom-almofadas-soltas-pes-em-madeira/;Premoli;Sofa Pop Bela 3 / Lugares Cor Marrom – almofadas soltas Pés em Madeira Variação de Tonalidade;R$ 699,99;Obs: Pode Existir Variação tonalidade Pès de Madeira O Sofa pop e fabricado com madeira de eucalipitus Espuma d 28 3 lugares Comprimento 170 Altura. 88 Largura. 73 Profundidade do acento 56 Tocador de vídeo 00:00 00:00;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/02953d76fbb5.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/5cd81cbd970c.jpeg
https://premolidistribuidora.com.br/produto/sofa-retratil-reclinavel-180-mt-cor-cinza-modelo-alemanha/;Premoli;Sofa Retrátil e Reclinável 1.80 bi-partido Cor Cinza Robust;R$ 1.940,00;Retrátil e reclinável, uma excelente escolha para quem gosta de reunir os amigos em casa ou assistir filmes com a família, pois esse móvel é espaçoso, confortável. Por ser revestido em velosuede garantimos um toque suave. Material: Madeira Eucalipto 100% Reflorestamento Espuma D33 Soft Mola bonnel Percinta Elástica Flocos de Espuma Fibra de Poliéster Siliconada Grampos Galvanizados Antiferrugem Velosuede;Altura: 1.05 cm | Largura: 1.80 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/58dbc80b527e.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/57970decfed5.jpg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/1a56904f2627.jpg
https://premolidistribuidora.com.br/produto/sofa-retratil-e-reclinavel-bello-campo-1-60mt-cor-bege/;Premoli;Sofa Retratil E Reclinavel Bello Campo 1.60mt Não e bipartido Cor Bege;R$ 1.499,98;Tocador de vídeo 00:00 00:00 Descrição retrátil Bello campo não e bipartido O encosto é removível sim Descrição MEDIDAS 1.60 mt Larg. fechado: 50 cm Larg. Aberto: m Larg. 85 cm Braço: 90 Altura 1.10 ESTOFAMENTO DETALHES Espuma D28 Selada Manta siliconada Madeira de eucalipto tratado com controle de umidade;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/357db2aa4ad6.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/72f0dff3e6d9.jpeg
https://premolidistribuidora.com.br/produto/29964/;Premoli;Sofá Retrátil Reclinável Imperador C/Almofadas 2.00m Inca 10 Preto – Pillow top de 20 de altura espuma d 28;R$ 3.109,99;Medidas: – Largura: 2.00m – Altura: 1.00m – Assento fechado: 53Cm – Assento aberto: 1.40Cm – Altura do assento até o chão: 0.50m – Largura dos braços: 0.25m Assento: – Pillow Top: 20 cm de espessura – Espuma: D28 SELADA – Sustentação: Percintas elásticas de alta resistência – Rodízios: Rodinhas siliconadas que facilitam o deslizamento Encosto: – Tipo de encosto: Reclinável com várias posições – Enchimento: Fibra de poliéster siliconado de alto conforto – Sistema de inclinação: Catraca de ferro blindado Braços: – Linha reta com cinto decorativo Estrutura: – Tipo de madeira: Eucalipto de reflorestamento Peso indicado: – Recomendado até 120 kg por pessoa Tocador de vídeo 00:00 00:00;Largura: 2.00m | Altura: 1.00m;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/ad7e6110b293.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/1cfeaf9b0a1f.jpeg
https://premolidistribuidora.com.br/produto/sofa-retratil-reclinavel-imperador-2-00m-inca-10-cinza-pillow-top-de-20-de-altura-espuma-d-28/;Premoli;Sofá Retrátil Reclinável Imperador C/Almofadas 2.00m Inca 10 Cinza – Pillow Top de 20 de Altura Espuma d 28;R$ 3.109,99;Medidas: – Largura: 2.00m – Altura: 1.00m – Assento fechado: 53Cm – Assento aberto: 1.40Cm – Altura do assento até o chão: 0.50m – Largura dos braços: 0.25m Assento: – Pillow Top: 20 cm de espessura – Espuma: D28 SELADA – Sustentação: Percintas elásticas de alta resistência – Rodízios: Rodinhas siliconadas que facilitam o deslizamento Encosto: – Tipo de encosto: Reclinável com várias posições – Enchimento: Fibra de poliéster siliconado de alto conforto – Sistema de inclinação: Catraca de ferro blindado Braços: – Linha reta com cinto decorativo Estrutura: – Tipo de madeira: Eucalipto de reflorestamento Peso indicado: – Recomendado até 120 kg por pessoa Tocador de vídeo 00:00 00:00;Largura: 2.00m | Altura: 1.00m;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/067774a5401d.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/83e43ef9eec5.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/47dd805a67b5.jpeg
https://premolidistribuidora.com.br/produto/sofa-retratil-e-reclinavel-1-80-bi-partido-cor-bege-escuro-robust/;Premoli;Sofa Robust Retrátil & Reclinável 1.80 Bi-Partido Cor Bege Variação de tonalidade;R$ 1.940,00;Tocador de vídeo 00:00 00:00 Descrição Retrátil e reclinável, uma excelente escolha para quem gosta de reunir os amigos em casa ou assistir filmes com a família, pois esse móvel é espaçoso, confortável. Por ser revestido em velosuede garantimos um toque suave. Material: Madeira Eucalipto 100% Reflorestamento Espuma D33 Sof Mola bonnel Percinta Elástica Flocos de Espuma Fibra de Poliéster Siliconada Grampos Galvanizados Antiferrugem Velosuede;Altura: 1.05 cm | Largura: 1.80 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/0f4216623457.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/25e0b126eeca.jpeg
https://premolidistribuidora.com.br/produto/sofa/;Premoli;Sofá Toquio 2.10 Retrátil e Reclinável Bi-Partido Cor Marrom;R$ 2.599,99;As imagens dos produtos são meramente ilustrativas, podendo haver alteração de cor Comprimento: 2.10 Altura: 1.00 Altura do braço: 60 Comprimento do braço: 92 Assento fechado: 70 Assento aberto: 1.13 Vejo um sofá retrátil e reclinável de dois lugares, em tom bege/ (tipo veludo). Características que dá para notar pela imagem: • Assentos retráteis estendidos, formando quase uma cama. • Encostos com almofadas grandes e macias, provavelmente reclináveis. • Braços largos e estruturados. • Costuras decorativas verticais no assento. • Estilo moderno e confortável, ideal para sala de TV. • Criar um anúncio para venda • Sugerir preço médio de mercado • Dar dicas de limpeza/manutenção • Ajudar a combinar com decoração Tocador de vídeo 00:00 00:00;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/fca2d92c2328.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/9460a1d2d556.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/67fc97777f33.jpeg
https://premolidistribuidora.com.br/produto/sofa-belgica/;Premoli;Conjunto Belgica Cor Cinza Tecido Veludado Luxo Espuma Selada D28 Variação de Tonalidade;R$ 2.280,00;Tocador de vídeo 00:00 00:00 As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepção 3 Lugares: Comprimento: 1,95m Altura:0,95m (Sem os pés) Largura: 0,83m Profundidade: 0,52m 2 Lugares: Comprimento: 1,50m Altura:0,95m (Sem os pés) Largura: 0,83m Profundidade: 0,52m garantia do sofa 3 meses Pés: Plástico;Comprimento: 1,95m | Altura: 0,95m | Largura: 0,83m | Profundidade: 0,52m | Comprimento: 1,50m;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/e961a4d07547.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/c04cd05bb836.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/975b81e7c7dd.jpeg
https://premolidistribuidora.com.br/produto/retratil-1-50-guatemala-bege-luxo-encosto-almofadas-solta-imagens-meramente-ilustrativas/;Premoli;Retrátil 1.50 Guatemala Não e bipartido Encosto Almofadas Solta Cor Bege Premoli;R$ 1.180,00;Tocador de vídeo 00:00 00:00 IMAGENS MERAMENTE ILUSTRATIVAS Não e bipartido As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 150 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 150 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/7a9fe23ae5e9.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/25780b8efcf0.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/e5ff878631f9.jpg
https://premolidistribuidora.com.br/produto/retratil-1-50-guatemala-nao-e-bipartido-encosto-almofadas-solta-cor-bege-escuro-premoli/;Premoli;Retrátil 1.50 Guatemala Não e bipartido Encosto Almofadas Solta Cor Bege Escuro Premoli;R$ 1.180,00;IMAGENS MERAMENTE ILUSTRATIVAS Não e bipartido As cores do produto podem variar de acordo com o monitor, a iluminação do ambiente e a sua percepçã Medidas: Altura: 97 cm Comprimento: 150 cm Profundidade Fechado: 95 cm Profundidade Aberto: 130 cm Características: Material Encosto: Flocos De Espuma Material Assento: Espuma 5 CM D28 Estrutura em madeira de reflorestamento Tipo de Assento: Retrátil Tipo de Encosto: Almofadas Soltas Tipo de Base: Madeira;Altura: 97  cm | Comprimento: 150 cm;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/bdf14e6d7f25.jpeg
https://premolidistribuidora.com.br/produto/retratil-1-50-guatemala-nao-e-bipartido-encosto-almofadas-solta-cor-cinza-claro-premoli/;Premoli;Retrátil 1.50 Guatemala Não e bipartido Encosto Almofadas Solta Cor Cinza Claro Premoli;R$ 1.180,00;Tocador de vídeo 00:00 00:00;;https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/6ceef9316380.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/3f5247385e5f.jpeg|https://dhsjxyuecrjsoneevxkx.supabase.co/storage/v1/object/public/fotos-produtos/premoli/2b2f1ba710d3.jpeg
